x,y,value
90,110,2.0
90,111,2.0
90,112,2.0
90,117,1.0
90,119,1.0
90,120,1.0
90,121,1.0
90,122,2.0
90,123,2.0
90,125,1.9
90,130,2.0
90,131,2.0
90,132,2.0
90,133,1.5
90,137,1.1
90,140,1.5
90,141,1.5
90,142,1.5
90,145,1.5
90,147,1.0
90,148,1.0
90,149,1.0
90,150,1.0
90,151,1.0
90,152,1.0
90,153,1.0
90,156,1.0
90,160,1.5
90,162,1.5
90,163,1.5
90,164,1.5
90,165,1.5
90,166,1.5
90,167,1.5
90,168,1.5
90,169,1.5
90,170,1.5
90,171,1.5
90,172,1.5
90,174,1.5
90,175,1.2
90,176,1.0
90,177,1.0
91,1,1.3
91,2,1.3
91,5,1.3
91,12,1.3
91,15,1.2
91,24,1.4
91,25,1.4
91,27,1.4
91,30,1.5
91,31,1.5
91,32,1.5
91,33,1.5
91,34,1.5
91,38,1.2
91,39,1.0
91,48,1.0
91,49,1.0
91,54,1.0
91,56,1.0
91,64,1.5
91,66,1.5
91,69,1.5
91,71,1.5
91,82,1.2
91,88,1.5
91,91,1.5
91,92,1.9
91,94,2.0
91,95,2.0
91,99,2.0
91,102,2.0
91,103,2.0
91,105,2.0
91,106,2.0
91,107,2.0
91,108,2.0
91,110,2.0
91,111,2.0
91,112,2.0
91,113,2.0
91,116,1.1
91,118,1.0
91,119,1.0
91,120,1.0
91,121,1.0
91,122,2.0
91,123,2.0
91,124,2.0
91,126,2.0
91,127,1.9
91,129,1.9
91,130,1.5
91,131,2.0
91,132,2.0
91,133,1.5
91,135,1.5
91,139,1.5
91,140,1.5
91,142,1.5
91,143,1.5
91,145,1.5
91,148,1.0
91,150,1.0
91,152,1.0
91,155,1.0
91,157,1.0
91,164,1.5
91,165,1.5
91,166,1.5
91,176,1.1
91,177,1.2
91,178,1.2
92,0,1.3
92,1,1.3
92,2,1.3
92,3,1.3
92,12,1.3
92,13,1.3
92,17,1.0
92,18,1.0
92,19,1.1
92,21,1.2
92,26,1.1
92,29,1.1
92,37,1.3
92,40,1.0
92,41,1.1
92,43,1.1
92,46,1.0
92,50,1.0
92,57,1.5
92,62,1.5
92,63,1.5
92,67,1.5
92,71,1.5
92,75,2.0
92,76,2.0
92,79,2.0
92,80,1.4
92,82,1.2
92,93,1.9
92,95,2.0
92,106,2.0
92,107,2.0
92,108,2.0
92,110,2.0
92,112,2.0
92,113,2.0
92,115,1.9
92,121,1.2
92,122,1.9
92,124,2.0
92,125,2.0
92,127,1.9
92,139,1.5
92,141,1.5
92,143,1.5
92,146,1.5
92,153,1.0
92,157,1.0
92,159,1.0
92,161,1.5
92,165,1.5
92,173,1.5
92,176,1.1
93,12,1.3
93,14,1.3
93,22,1.0
93,30,1.0
93,48,1.0
93,55,1.2
93,64,1.5
93,65,1.5
93,72,1.5
93,75,2.0
93,76,2.0
93,77,2.0
93,86,1.5
93,88,1.5
93,99,2.0
93,104,2.0
93,106,2.0
93,107,2.0
93,108,2.0
93,109,1.9
93,112,2.0
93,120,1.1
93,122,1.8
93,125,2.0
93,134,1.5
93,136,1.5
93,137,1.3
93,138,1.0
93,139,1.5
93,142,1.5
93,147,1.0
93,149,1.0
93,150,1.0
93,156,1.0
93,163,1.5
93,165,1.5
93,168,1.5
93,170,1.5
93,174,1.5
93,175,1.0
93,178,1.1
94,0,1.3
94,1,1.3
94,5,1.3
94,8,1.3
94,10,1.3
94,13,1.3
94,21,1.0
94,24,1.0
94,26,1.0
94,27,1.0
94,33,1.0
94,34,1.0
94,39,1.5
94,41,1.5
94,48,1.1
94,49,1.0
94,52,1.0
94,57,1.5
94,58,1.5
94,59,1.5
94,60,1.5
94,61,1.5
94,65,1.5
94,70,1.9
94,78,2.0
94,79,2.0
94,87,1.5
94,88,1.5
94,89,1.5
94,94,1.5
94,97,2.0
94,100,2.0
94,103,2.0
94,105,1.9
94,106,1.8
94,110,1.5
94,111,1.5
94,115,1.8
94,116,1.1
94,129,2.1
94,130,2.0
94,144,1.5
94,150,1.0
94,151,1.0
94,152,1.0
94,161,1.5
94,166,1.5
94,170,1.9
94,172,1.8
94,176,1.0
94,177,1.0
95,4,1.3
95,7,1.3
95,15,1.1
95,29,1.0
95,34,1.0
95,37,1.2
95,40,1.5
95,41,1.5
95,43,1.5
95,47,1.4
95,51,1.1
95,53,1.2
95,58,1.5
95,62,1.5
95,63,1.5
95,70,2.0
95,71,2.0
95,75,2.0
95,77,2.0
95,79,2.0
95,82,1.5
95,84,1.5
95,86,1.5
95,90,1.5
95,91,1.5
95,94,1.5
95,95,1.5
95,111,1.5
95,112,1.5
95,122,1.5
95,125,2.0
95,128,2.2
95,131,2.2
95,135,2.1
95,138,1.0
95,146,1.5
95,147,1.0
95,149,1.0
95,150,1.0
95,151,1.0
95,153,1.0
95,155,1.0
95,158,1.0
95,166,1.5
95,167,2.0
95,171,1.9
95,176,1.0
95,178,1.0
95,179,1.0
96,1,1.3
96,6,1.3
96,8,1.3
96,17,1.1
96,20,1.0
96,29,1.0
96,36,1.1
96,47,1.5
96,48,1.5
96,52,1.5
96,53,1.5
96,54,1.5
96,55,1.5
96,61,1.5
96,66,1.8
96,81,2.0
96,82,2.0
96,84,1.5
96,85,1.5
96,86,1.5
96,88,1.5
96,89,1.5
96,91,1.5
96,92,1.5
96,94,1.5
96,96,1.8
96,99,2.0
96,100,2.0
96,107,1.5
96,108,1.5
96,109,1.5
96,110,1.5
96,111,1.5
96,120,1.5
96,123,1.8
96,127,2.2
96,129,2.8
96,130,2.0
96,131,2.0
96,132,2.0
96,133,2.0
96,137,1.8
96,138,1.5
96,145,1.5
96,158,1.5
96,162,1.5
96,163,1.5
96,166,1.5
96,169,2.0
96,170,2.0
96,174,1.5
96,175,1.5
96,176,1.5
97,0,1.3
97,10,1.3
97,12,1.3
97,19,1.1
97,21,1.0
97,27,1.0
97,28,1.0
97,29,1.0
97,30,1.0
97,31,1.0
97,33,1.0
97,35,1.0
97,38,1.3
97,40,1.5
97,41,1.5
97,42,1.5
97,46,1.5
97,47,1.5
97,53,1.5
97,59,1.5
97,61,1.5
97,64,1.5
97,65,1.5
97,66,2.0
97,67,2.0
97,68,2.0
97,69,2.0
97,70,2.0
97,76,2.0
97,77,2.0
97,78,2.0
97,79,2.0
97,84,1.5
97,85,1.5
97,86,1.5
97,87,1.5
97,88,1.5
97,89,1.5
97,90,1.5
97,94,1.5
97,95,1.5
97,98,2.0
97,100,2.0
97,103,2.0
97,106,1.5
97,108,1.5
97,109,1.5
97,110,1.5
97,111,1.5
97,114,1.5
97,115,1.5
97,120,1.8
97,127,2.8
97,128,2.8
97,129,3.0
97,130,3.0
97,131,3.0
97,132,3.0
97,133,2.1
97,134,2.1
97,141,1.5
97,142,1.5
97,143,1.5
97,144,1.5
97,145,1.5
97,148,1.1
97,150,1.2
97,151,1.0
97,153,1.5
97,155,1.5
97,161,1.5
97,162,1.5
97,163,1.5
97,164,1.5
97,166,1.5
97,167,1.8
97,168,2.0
97,169,2.0
97,170,2.0
97,173,1.5
97,174,1.5
97,175,1.5
97,176,1.5
97,178,1.5
97,184,1.5
97,185,1.5
97,186,1.5
98,4,1.3
98,7,1.3
98,10,1.3
98,13,1.2
98,15,1.2
98,24,1.1
98,25,1.0
98,28,1.0
98,29,1.0
98,30,1.0
98,31,1.0
98,33,1.0
98,34,1.0
98,36,1.0
98,40,1.5
98,41,1.5
98,42,1.5
98,43,1.5
98,47,1.5
98,49,1.5
98,50,1.5
98,55,1.5
98,56,1.5
98,57,2.0
98,58,1.5
98,60,1.5
98,62,1.5
98,64,1.5
98,65,1.5
98,66,2.0
98,67,2.0
98,68,2.0
98,69,2.0
98,70,2.0
98,76,2.0
98,77,2.0
98,78,2.0
98,79,2.0
98,80,2.0
98,83,1.5
98,84,1.5
98,85,1.5
98,86,1.5
98,87,1.5
98,88,1.5
98,89,1.5
98,90,1.5
98,101,2.0
98,102,2.0
98,103,2.0
98,109,1.5
98,110,1.5
98,111,1.5
98,112,1.5
98,116,1.5
98,118,1.9
98,119,1.9
98,120,1.8
98,128,2.8
98,129,3.0
98,130,3.0
98,131,3.0
98,132,3.0
98,133,2.0
98,136,2.0
98,140,1.5
98,141,1.5
98,142,1.5
98,143,1.5
98,144,1.5
98,145,1.5
98,151,1.1
98,152,1.0
98,153,1.5
98,154,1.5
98,156,1.5
98,161,1.5
98,162,1.5
98,163,1.5
98,164,1.5
98,167,1.5
98,168,1.9
98,169,2.0
98,170,2.0
98,174,1.5
98,175,1.5
98,176,1.5
98,177,1.5
98,184,1.5
98,185,1.5
98,186,1.5
99,7,1.3
99,14,1.2
99,17,1.2
99,18,1.2
99,20,1.2
99,22,1.2
99,24,1.2
99,25,1.1
99,28,1.0
99,29,1.0
99,30,1.0
99,33,1.0
99,34,1.0
99,35,1.0
99,36,1.0
99,38,1.0
99,39,1.0
99,40,1.5
99,41,1.5
99,42,1.5
99,44,1.5
99,48,1.5
99,49,1.5
99,50,1.5
99,52,1.5
99,56,1.5
99,57,2.0
99,58,1.5
99,61,1.5
99,64,1.5
99,65,1.5
99,66,2.0
99,67,2.0
99,68,2.0
99,69,2.0
99,71,2.0
99,73,2.0
99,76,2.0
99,77,2.0
99,78,2.0
99,79,2.0
99,80,2.0
99,81,2.0
99,83,1.5
99,84,1.5
99,85,1.5
99,86,1.5
99,87,1.5
99,88,1.5
99,89,1.5
99,90,1.5
99,92,1.5
99,93,1.5
99,101,2.0
99,102,2.0
99,103,2.0
99,104,2.0
99,106,1.5
99,109,1.5
99,110,1.5
99,111,1.5
99,112,1.5
99,115,1.5
99,119,1.9
99,123,1.5
99,124,1.5
99,125,1.8
99,129,3.0
99,130,3.0
99,131,3.0
99,132,3.0
99,133,2.0
99,136,2.0
99,141,1.5
99,142,1.5
99,143,1.5
99,144,1.5
99,145,1.5
99,147,1.0
99,148,1.2
99,150,1.3
99,151,1.0
99,152,1.0
99,153,1.5
99,154,1.5
99,160,1.5
99,161,1.5
99,162,1.5
99,163,1.5
99,164,1.5
99,165,1.5
99,166,1.5
99,167,1.5
99,172,2.0
99,173,2.0
99,174,1.5
99,175,1.5
99,176,1.5
99,178,1.5
99,184,1.5
99,185,1.5
99,186,1.5
100,10,1.3
100,13,1.2
100,23,1.3
100,26,1.2
100,33,1.0
100,34,1.0
100,38,1.0
100,39,1.0
100,40,1.1
100,41,1.3
100,51,1.5
100,63,1.5
100,69,2.0
100,70,2.0
100,71,2.0
100,75,2.0
100,80,2.0
100,81,2.0
100,82,2.0
100,83,1.5
100,84,1.5
100,87,1.5
100,88,1.5
100,89,1.5
100,90,1.5
100,95,1.5
100,96,2.0
100,97,1.9
100,99,1.9
100,101,2.0
100,102,2.0
100,103,2.0
100,104,2.0
100,105,1.9
100,109,1.5
100,110,1.5
100,111,1.5
100,112,1.5
100,115,1.5
100,116,1.5
100,119,2.0
100,120,2.0
100,123,2.0
100,124,2.0
100,125,2.0
100,127,1.8
100,128,1.5
100,129,1.5
100,130,1.5
100,131,1.8
100,132,2.0
100,133,2.0
100,139,1.5
100,140,1.5
100,141,1.5
100,142,1.5
100,143,1.5
100,144,1.5
100,145,1.5
100,146,1.5
100,150,1.5
100,151,1.5
100,152,1.0
100,153,1.5
100,154,1.5
100,157,1.5
100,164,1.5
100,165,1.5
100,166,1.5
100,167,1.5
100,172,2.0
100,173,2.0
100,174,1.5
100,175,1.5
100,176,1.5
100,184,1.5
100,185,1.5
100,186,1.5
101,10,1.3
101,12,1.3
101,13,1.3
101,15,1.3
101,17,1.3
101,22,1.3
101,24,1.3
101,26,1.4
101,28,1.5
101,29,1.5
101,30,1.5
101,31,1.5
101,32,1.4
101,35,1.0
101,36,1.0
101,37,1.0
101,38,1.0
101,39,1.0
101,40,1.0
101,43,1.1
101,56,1.5
101,59,1.5
101,60,1.5
101,61,1.5
101,62,1.5
101,64,1.8
101,65,1.9
101,66,2.0
101,67,2.0
101,68,2.0
101,69,2.0
101,74,2.0
101,77,2.0
101,79,2.0
101,80,2.0
101,81,2.0
101,82,2.0
101,83,1.5
101,84,1.5
101,87,1.5
101,88,1.5
101,89,1.5
101,90,1.5
101,101,2.0
101,102,2.0
101,103,2.0
101,106,1.5
101,109,1.5
101,110,1.5
101,111,1.5
101,112,1.5
101,119,2.0
101,121,2.0
101,122,2.0
101,123,2.0
101,124,2.0
101,125,2.0
101,126,1.8
101,128,1.5
101,129,1.5
101,130,1.5
101,131,1.5
101,132,2.0
101,133,2.0
101,139,1.5
101,140,1.5
101,141,1.5
101,142,1.5
101,143,1.5
101,144,1.5
101,145,1.5
101,148,1.4
101,149,1.5
101,150,1.5
101,151,1.5
101,152,1.0
101,153,1.5
101,159,1.8
101,161,1.8
101,167,1.5
101,174,1.5
101,175,1.5
101,176,1.5
101,178,1.5
101,184,1.5
101,185,1.5
101,186,1.5
102,13,1.3
102,14,1.3
102,15,1.3
102,21,1.4
102,27,1.5
102,28,1.5
102,29,1.5
102,30,1.5
102,31,1.5
102,33,1.5
102,34,1.4
102,35,1.0
102,36,1.0
102,37,1.0
102,38,1.0
102,40,1.0
102,41,1.0
102,42,1.0
102,43,1.0
102,44,1.0
102,47,1.5
102,50,1.5
102,52,1.5
102,53,1.5
102,55,1.5
102,60,1.5
102,65,2.0
102,66,2.0
102,67,2.0
102,68,2.0
102,69,2.0
102,71,2.0
102,76,2.0
102,77,2.0
102,78,2.0
102,82,1.9
102,86,1.8
102,87,1.5
102,88,1.5
102,97,1.9
102,100,1.5
102,101,1.5
102,102,1.5
102,103,1.5
102,104,1.5
102,109,1.5
102,110,1.5
102,111,1.5
102,112,1.5
102,113,1.5
102,118,2.0
102,119,2.0
102,120,2.0
102,121,2.0
102,122,2.0
102,125,2.0
102,130,1.5
102,131,1.5
102,132,2.0
102,133,2.0
102,135,2.0
102,141,1.5
102,142,1.5
102,143,1.5
102,144,1.5
102,145,1.5
102,147,1.0
102,148,1.3
102,149,1.5
102,150,1.5
102,151,1.5
102,156,1.5
102,161,2.0
102,162,2.0
102,163,2.0
102,164,2.0
102,165,2.0
102,166,2.0
102,168,1.5
102,174,1.5
102,175,1.5
102,176,1.5
102,177,1.5
102,179,1.5
102,184,1.5
102,185,1.5
102,186,1.5
103,17,1.3
103,19,1.4
103,26,1.5
103,28,2.0
103,29,2.0
103,30,2.0
103,31,2.0
103,33,3.0
103,34,3.0
103,35,1.5
103,36,1.5
103,37,1.5
103,40,1.5
103,41,1.5
103,42,1.5
103,49,1.5
103,50,3.0
103,51,3.0
103,52,3.0
103,53,3.0
103,62,1.5
103,63,1.5
103,66,2.5
103,67,2.5
103,68,3.5
103,69,2.5
103,72,3.5
103,74,2.0
103,75,2.0
103,76,2.0
103,77,2.0
103,78,2.0
103,79,2.0
103,81,1.9
103,82,1.5
103,83,1.5
103,85,2.0
103,86,2.0
103,87,2.0
103,88,2.0
103,89,2.0
103,90,2.0
103,91,3.5
103,92,3.5
103,94,3.5
103,96,3.5
103,97,3.5
103,98,3.5
103,99,3.5
103,101,3.5
103,102,1.5
103,103,1.5
103,104,1.5
103,105,3.5
103,108,1.5
103,109,1.5
103,110,1.5
103,111,1.5
103,112,1.5
103,114,1.5
103,116,2.0
103,119,2.0
103,120,2.0
103,121,2.0
103,122,2.0
103,128,1.5
103,129,1.5
103,130,2.0
103,131,2.0
103,132,2.0
103,133,2.0
103,136,2.0
103,137,1.8
103,139,1.5
103,142,1.5
103,147,1.5
103,150,1.9
103,155,1.8
103,157,1.9
103,161,2.0
103,162,2.0
103,163,2.0
103,164,2.0
103,165,2.0
103,166,2.0
103,171,1.5
103,174,1.5
103,175,1.5
103,176,1.5
103,178,1.5
103,179,1.5
104,12,1.3
104,16,1.3
104,19,1.3
104,29,2.0
104,32,2.8
104,33,3.0
104,34,3.0
104,40,1.5
104,41,1.5
104,42,1.5
104,43,1.5
104,46,1.4
104,47,1.5
104,48,1.5
104,49,1.5
104,50,3.0
104,51,3.0
104,52,3.0
104,53,3.0
104,55,3.0
104,59,1.5
104,61,1.5
104,62,1.5
104,63,1.5
104,66,3.5
104,67,3.5
104,68,3.5
104,69,2.5
104,70,3.5
104,71,3.5
104,76,2.0
104,77,2.0
104,78,2.0
104,79,2.0
104,80,2.0
104,83,1.5
104,85,2.0
104,86,2.0
104,87,2.0
104,88,2.0
104,89,2.0
104,90,2.0
104,100,3.5
104,106,1.9
104,107,1.9
104,108,1.5
104,109,3.0
104,110,3.0
104,111,3.0
104,112,2.1
104,119,2.0
104,120,2.0
104,121,2.1
104,122,2.0
104,123,2.1
104,132,1.9
104,137,1.5
104,138,1.5
104,140,1.5
104,142,1.5
104,144,1.5
104,145,1.5
104,146,1.5
104,147,1.5
104,148,1.5
104,151,2.0
104,155,1.5
104,160,1.5
104,161,1.5
104,162,1.5
104,163,1.5
104,164,1.5
104,165,1.5
104,166,1.0
104,167,1.5
104,168,1.5
104,169,1.5
104,170,1.5
104,173,1.5
104,174,1.5
104,175,2.0
104,176,2.0
105,10,1.2
105,15,1.3
105,16,1.3
105,19,1.3
105,20,1.3
105,22,1.3
105,23,1.4
105,27,1.5
105,28,2.0
105,29,2.0
105,32,2.0
105,35,2.0
105,37,1.5
105,40,1.5
105,41,1.5
105,42,1.5
105,43,1.5
105,50,3.0
105,51,3.0
105,52,3.0
105,53,3.0
105,54,3.0
105,59,1.5
105,62,1.5
105,63,1.5
105,65,2.5
105,66,2.5
105,67,2.5
105,68,2.5
105,69,2.5
105,73,2.0
105,76,2.0
105,77,2.0
105,78,2.0
105,79,2.0
105,80,1.9
105,82,1.5
105,83,1.5
105,86,1.5
105,87,2.0
105,88,2.0
105,89,2.0
105,90,2.0
105,92,3.5
105,96,3.5
105,97,2.5
105,98,2.5
105,99,3.5
105,103,3.5
105,105,3.5
105,109,3.0
105,110,3.0
105,111,3.0
105,116,2.8
105,118,2.9
105,119,3.0
105,120,3.0
105,121,3.0
105,122,3.0
105,123,2.2
105,135,1.5
105,137,1.5
105,140,1.5
105,142,1.5
105,143,1.5
105,146,1.5
105,147,1.5
105,149,1.5
105,152,2.0
105,153,2.0
105,154,1.5
105,157,1.3
105,160,1.5
105,162,1.5
105,163,1.5
105,164,1.5
105,165,1.4
105,167,1.5
105,172,1.8
105,174,2.0
105,175,2.0
105,176,2.0
105,179,1.9
105,189,1.0
105,190,1.0
106,11,1.2
106,12,1.2
106,16,1.2
106,22,1.1
106,26,1.2
106,27,1.2
106,29,1.8
106,31,1.5
106,35,1.8
106,40,1.5
106,41,1.5
106,45,1.1
106,52,2.8
106,58,1.9
106,61,1.5
106,65,2.5
106,66,2.5
106,67,2.5
106,68,2.5
106,69,3.5
106,72,3.5
106,74,2.0
106,77,2.0
106,82,1.5
106,83,1.5
106,86,1.5
106,87,1.5
106,89,1.9
106,92,3.5
106,95,3.5
106,97,2.5
106,98,2.5
106,99,2.5
106,104,3.5
106,109,3.0
106,110,3.0
106,111,3.0
106,119,3.0
106,120,3.0
106,121,3.0
106,122,3.0
106,123,2.0
106,124,2.1
106,125,1.8
106,126,1.5
106,127,1.5
106,129,1.9
106,133,1.5
106,134,1.5
106,141,1.5
106,142,1.5
106,143,1.5
106,150,1.5
106,151,1.8
106,153,2.0
106,154,1.5
106,156,1.3
106,158,1.2
106,160,1.4
106,162,1.5
106,163,1.5
106,164,1.5
106,172,2.0
106,173,2.0
106,174,2.0
106,175,2.0
106,176,2.0
106,177,2.0
106,179,1.9
106,189,1.0
106,190,1.0
107,11,1.1
107,20,1.1
107,28,1.5
107,30,1.5
107,32,1.5
107,33,1.5
107,34,1.5
107,35,2.0
107,36,2.0
107,42,1.8
107,49,1.5
107,50,2.0
107,51,2.0
107,52,2.0
107,54,2.2
107,59,1.9
107,62,1.5
107,64,3.5
107,65,3.5
107,66,2.5
107,67,3.5
107,68,2.5
107,69,2.5
107,72,3.5
107,76,2.0
107,78,2.0
107,81,1.5
107,82,1.5
107,83,1.5
107,89,1.9
107,104,3.5
107,109,1.5
107,110,1.5
107,111,1.5
107,112,1.5
107,113,1.5
107,116,2.2
107,118,3.0
107,119,3.0
107,120,3.0
107,121,3.0
107,122,3.0
107,123,2.2
107,126,1.5
107,127,1.5
107,128,1.5
107,134,1.5
107,136,2.0
107,141,1.5
107,142,1.5
107,143,1.5
107,145,1.9
107,147,1.8
107,152,1.8
107,153,2.0
107,154,1.5
107,156,1.2
107,167,1.9
107,170,2.0
107,171,2.0
107,172,2.0
107,173,2.0
107,174,2.0
107,175,2.0
107,176,2.0
107,177,1.8
108,12,1.1
108,13,1.1
108,18,1.0
108,25,1.0
108,26,1.0
108,32,1.5
108,33,1.5
108,34,1.5
108,35,2.0
108,36,2.0
108,38,2.0
108,39,2.0
108,40,2.0
108,41,2.0
108,42,2.0
108,50,2.0
108,51,2.0
108,52,2.0
108,53,2.0
108,59,1.9
108,62,1.5
108,65,3.5
108,70,3.5
108,76,2.0
108,77,2.0
108,78,2.0
108,79,2.0
108,81,1.5
108,82,1.5
108,87,1.5
108,90,1.8
108,97,1.5
108,98,2.5
108,99,2.5
108,100,3.5
108,101,3.5
108,106,1.5
108,107,1.5
108,108,1.5
108,109,1.5
108,110,1.5
108,111,1.5
108,112,1.5
108,113,1.5
108,115,1.5
108,120,1.5
108,121,1.5
108,124,2.0
108,125,2.0
108,126,1.5
108,127,1.5
108,128,1.5
108,129,3.0
108,130,3.0
108,131,3.0
108,132,3.0
108,133,1.5
108,135,1.5
108,136,2.1
108,137,1.5
108,141,1.5
108,142,1.5
108,143,1.5
108,144,2.0
108,145,2.0
108,146,2.0
108,147,1.8
108,148,1.5
108,150,1.5
108,152,1.5
108,153,1.5
108,154,1.0
108,155,1.1
108,156,1.0
108,161,1.0
108,162,1.0
108,163,1.0
108,164,1.0
108,165,1.1
108,170,2.0
108,171,2.0
108,172,2.0
108,175,1.5
108,176,1.5
108,179,1.8
108,183,1.0
108,184,1.0
108,185,1.0
108,186,1.0
108,187,1.0
108,188,1.0
109,16,1.0
109,18,1.0
109,19,1.0
109,21,1.0
109,23,1.0
109,27,1.0
109,28,1.5
109,29,1.5
109,30,1.5
109,31,1.5
109,32,1.5
109,35,2.0
109,36,2.0
109,37,2.0
109,38,2.0
109,39,2.0
109,40,2.0
109,41,2.0
109,42,2.0
109,47,1.5
109,50,2.0
109,51,2.0
109,52,2.0
109,53,2.0
109,55,2.0
109,57,2.0
109,58,2.0
109,67,3.5
109,74,2.0
109,76,2.0
109,77,2.0
109,78,2.0
109,79,2.0
109,81,1.5
109,82,1.5
109,84,1.5
109,86,1.5
109,87,1.5
109,88,2.0
109,89,2.0
109,90,2.0
109,91,3.5
109,92,3.5
109,96,3.5
109,97,1.5
109,98,2.5
109,99,2.5
109,101,1.5
109,102,1.5
109,103,3.5
109,105,3.5
109,106,2.5
109,107,2.5
109,108,2.5
109,109,1.5
109,110,3.5
109,111,1.5
109,112,3.5
109,116,2.0
109,119,2.0
109,120,2.0
109,121,2.0
109,122,2.0
109,123,2.0
109,124,2.0
109,125,2.0
109,126,1.5
109,127,1.5
109,128,1.5
109,129,3.0
109,130,3.0
109,131,3.0
109,132,3.0
109,135,1.5
109,140,1.5
109,141,1.5
109,142,2.0
109,143,2.0
109,144,2.0
109,145,2.0
109,146,2.0
109,148,1.5
109,149,1.5
109,150,1.5
109,152,1.5
109,153,1.5
109,154,1.0
109,155,1.0
109,156,1.0
109,158,1.0
109,161,1.0
109,162,1.0
109,163,1.0
109,164,1.0
109,166,1.4
109,169,3.0
109,170,3.0
109,171,2.0
109,172,2.0
109,174,1.5
109,175,2.0
109,176,2.0
109,177,1.5
109,183,1.0
109,184,1.0
109,185,1.0
109,186,1.0
109,187,1.0
109,188,1.5
110,27,1.0
110,28,1.5
110,29,1.5
110,30,1.5
110,31,1.5
110,32,1.5
110,38,2.0
110,39,2.0
110,40,2.0
110,41,2.0
110,42,2.0
110,46,1.5
110,49,1.5
110,50,2.0
110,51,2.0
110,52,2.0
110,53,2.0
110,55,2.0
110,57,2.0
110,58,2.0
110,62,1.9
110,65,3.5
110,69,3.5
110,70,3.5
110,76,2.0
110,77,2.0
110,78,2.0
110,79,2.0
110,81,1.5
110,83,1.5
110,86,1.5
110,87,1.5
110,88,1.5
110,89,1.5
110,90,1.5
110,94,1.5
110,96,1.9
110,97,2.0
110,98,2.0
110,99,2.0
110,100,1.8
110,101,1.5
110,102,1.5
110,103,1.5
110,105,3.5
110,106,2.5
110,107,3.5
110,108,2.5
110,109,1.5
110,110,1.5
110,111,3.5
110,112,1.5
110,115,1.5
110,116,1.9
110,118,2.0
110,119,2.0
110,120,2.0
110,121,2.0
110,122,2.0
110,123,2.0
110,125,1.9
110,129,3.0
110,130,2.5
110,131,2.5
110,132,2.5
110,135,1.5
110,136,1.9
110,140,1.5
110,141,1.5
110,142,2.0
110,143,2.0
110,144,2.0
110,145,2.0
110,146,2.0
110,148,1.5
110,149,1.5
110,150,1.5
110,152,1.0
110,153,1.0
110,154,1.0
110,155,1.0
110,158,1.0
110,159,1.0
110,161,1.0
110,162,1.0
110,163,1.0
110,164,1.0
110,165,1.0
110,168,3.0
110,169,3.0
110,170,3.0
110,174,2.0
110,175,1.5
110,176,1.5
110,181,1.0
110,183,1.0
110,184,1.0
110,185,1.0
110,186,1.0
110,187,1.0
110,188,1.0
110,190,1.0
110,191,1.0
110,192,1.0
110,193,1.0
110,194,1.0
110,195,1.0
111,36,1.5
111,41,1.5
111,44,1.5
111,50,2.0
111,51,2.0
111,52,2.0
111,53,2.0
111,57,2.0
111,60,1.4
111,69,1.5
111,73,1.5
111,76,1.5
111,77,1.5
111,79,1.5
111,80,1.4
111,84,1.0
111,86,1.5
111,87,1.5
111,88,1.5
111,89,1.5
111,90,1.5
111,96,1.9
111,97,2.0
111,98,2.0
111,99,2.0
111,101,1.5
111,102,1.5
111,103,1.5
111,105,2.5
111,106,2.5
111,107,2.5
111,108,3.5
111,109,1.5
111,110,1.5
111,111,3.5
111,112,1.5
111,114,1.5
111,116,1.9
111,119,2.0
111,120,2.0
111,121,2.0
111,122,2.0
111,123,1.9
111,126,1.5
111,129,1.5
111,130,1.4
111,131,1.0
111,132,1.5
111,133,1.5
111,134,1.5
111,139,1.5
111,140,1.5
111,141,1.5
111,142,1.5
111,144,2.0
111,145,2.0
111,146,2.0
111,148,1.0
111,149,1.0
111,150,1.0
111,152,1.0
111,153,1.0
111,154,1.0
111,155,1.0
111,161,1.0
111,162,1.0
111,163,1.0
111,169,3.0
111,170,3.0
111,171,2.9
111,172,2.8
111,174,2.0
111,175,1.5
111,176,1.5
111,179,1.4
111,182,1.0
111,183,1.0
111,185,1.0
111,186,1.0
111,187,1.0
111,188,1.0
111,190,1.0
111,191,1.0
111,192,1.0
111,193,1.0
111,194,1.0
111,195,1.0
111,196,1.0
111,198,1.0
112,38,1.5
112,39,1.5
112,43,1.5
112,46,1.5
112,48,1.5
112,50,2.0
112,52,2.0
112,55,2.0
112,60,1.5
112,63,1.5
112,66,1.5
112,69,1.5
112,72,1.5
112,79,1.5
112,80,1.4
112,81,1.3
112,85,1.0
112,86,1.5
112,87,1.5
112,88,1.5
112,89,1.5
112,90,1.5
112,93,1.5
112,94,1.8
112,95,1.9
112,96,1.9
112,104,1.9
112,105,2.5
112,106,2.5
112,107,2.5
112,108,2.5
112,110,3.5
112,116,1.9
112,118,2.0
112,124,1.9
112,128,1.9
112,131,1.2
112,140,1.5
112,141,1.5
112,142,1.5
112,144,2.0
112,145,2.0
112,146,2.0
112,148,1.0
112,149,1.0
112,150,1.0
112,156,1.0
112,157,1.0
112,160,1.0
112,161,1.0
112,162,1.0
112,163,1.0
112,165,1.0
112,169,3.0
112,170,3.0
112,171,3.0
112,173,2.0
112,174,2.0
112,175,1.5
112,176,1.5
112,182,1.0
112,185,1.0
112,186,1.0
112,187,1.0
